PID,TRIAL,ATTEMPT,NAME,TOOL,POS X,POS Y,TIME,SUCCESS,SCORE,IMAGE,
3162,13,5,Table_B,obj3,238,518,17701,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAADZElEQVR4Ae2dwU7iQACG/26AkxshGy+e9+TJB9AEXsE7XDx49BHEx1DjBR4EXsDoyQQewBuBgwcJNbudsgNtU9Labcsf+zcxnU7bmb//17/TAROcP94CLTQO/KBRIiG+AwJCdiMIiICQOUAmRwkREDIHyOQoIQJC5gCZHCVEQMgcIJOjhAgImQNkcpQQASFzgEyOEiIgZA6QyVFCBITMATI5SoiAkDlAJkcJERAyB8jkKCECQuYAmRwlREDIHCCTo4QICJkDZHKUEAEhc4BMjhIiIGQOkMlRQgSEzAEyOUqIgJA5QCZHCREQMgfI5CghAkLmAJkcJURAyBwgk6OECAiZA2RylBABIXOATI4SIiBkDpDJUUIEhMwBMjlKiICQOUAmRwkREDIHyOQoIQJC5gCZHCVEQMgcIJOjhAgImQNkcpQQNiDj8ZhMUrXlON7l+z9XoV+t4LgRNo8sx3HQ6/U4VFVYxSYhQQ9WqxVqtVqwSuWSHNgkJNhfvV5Hq9UKVqlckgOxQEzfi8UC5jGmQb8kEv+6iX1kxUnQoB/nSv51OxMS7SrToH99DVxcrP9MWUuiA6mBmJaGw6H/GHNdN7FhPD0BsxlwdAQcHgIfH/Drks+s9BFfAmKdSjXon53Zw4FGA3h4AIJ1270qBRxIPYYEzgkVR6MR2u12qM7fuLyE9+4crjfJenwM12kr5MB/A7GtxQ76JyfA+Tnw/g48PwOvr/ZwrXc4kBsQ036328VgMNjRlarTOJArENuhZvrWia+vMw3qSd2kGvSTGqno/kKAGC810892RxXyyIqTEjvoxx1Y8brCEhL1NdNMP9pIBbZLS0jQSw36QTfC5b0AMRKazSbm8/lGzdXVpkhZuL/3vlr1v1stVt7egNjLsjP96KTe7mdZf36WAyTy2Ub5l9/pdNDv9+G6N6HOg4k5PgZuwrtDx36njdIG9e9kWpHXIiBFupuhbQHJYFqRpwhIke5maFtAMphW5Cl7f8vadXEvL9s95i2rKgsdkNtb4O0NOD1dI7i740JhPgIyS5bP5tKcq0cWF28IiICQOUAmRwkREDIHyOQoIQJC5gCZHIp5yPJgicls4luzPPBWv7YuTbx/D2Zc7Jwib20UQBq/G5jOpv61LX96q/Xcy9+ekgLJG4Rt7y8bm4SBTDp/NQAAAABJRU5ErkJggg=='>",
3162,13,6,Table_B,obj3,244,518,7589,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAADZElEQVR4Ae2dwU7qQABFLy/Ayhchxo3rt3LlB2gCv+AeNi5c+gniZ6hxAx8CP2B0ZQIf4I7AwoUEjK9T3kBbiq19MFzT28R0Op3O3J7L7TBgQuHT26CNhsAvGiUS4hOQIWQvBBkiQ8gIkMlRQmQIGQEyOUqIDCEjQCZHCZEhZATI5CghMoSMAJkcJUSGkBEgk6OEyBAyAmRylBAZQkaATI4SIkPICJDJUUJkCBkBMjlKiAwhI0AmRwmRIWQEyOQoITKEjACZHCVEhpARIJOjhMgQMgJkcpQQGUJGgEyOEiJDyAiQyVFCZAgZATI5SogMISNAJkcJkSFkBMjkKCEyhIwAmRwlRIaQESCTo4TIEDICZHKUEBlCRoBMjhIiQ8gIkMlRQmQIGQEyOUqIDCEjQCZHCZEhZATI5CghMoSMAJkcJYTNkF6vRyYp33IK3u37P1ehX63geCEsHlmFQgHNZpNDVY5VLBISZDCdTlEsFoNVKjsisEhIcLxSqYRqtRqsUtkRgVhDzNjj8RjmMaZJ35ET/4aJfWTFSdCkH0dl83VrExIdKtOkf3UFnJ/P/0xZWyKB1IaYnjqdjv8Ym81miR3j8REYDoHDQ2B/H3h/h1+XfGWuW3zLEEsq1aR/emqbA+UycH8PBOuWZ1UKEEg9hwSuCRW73S5qtVqozj+4uID33jlcb5L18BCu01GIwH8bYnuLnfSPj4GzM+DtDXh6Al5ebHPt1xDYmCGm/0ajgXa7vWYoVachsFFD7IBa6VsS399nmtSThkk16Sd1ktPzWzHEsNRKP9sraiuPrDgpsZN+XMOc120tIVGumVb60U5ycOwsIUGWmvSDNMLlnRhiJFQqFYxGo4Way8tFkbJwd+d9tep/t7pdeTszxN6WXelHF/X2PMv+48ONIZHPNtzffr1eR6vVwmx2vTJ4MDVHR8D1apOVa356hbNJ/aeDcqVfhrginXIcGZISlKtmMsQV6ZTjyJCUoFw12/m7rK9u9Pl5eda8y8rDRmfIzQ3w+jpHf3IC3N5y2WA+AjJbls/m0lyrRxaX35AhMoSMAJkcJUSGkBEgk6OEyBAyAmRyKNYhk70J+sO+j2ay5+0OlpT63r8HM252TbFpbRSGlP+UMRgO/Hub/PZ287WXfzwgNWTTRtj+/gIKy4SBEpL8mwAAAABJRU5ErkJggg=='>",
3162,13,7,Table_B,obj2,441,558,7885,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAADZklEQVR4Ae2dMW7iQBiFf1ZAlVVAq9xgq5whkThDemhSpIy0JyDN3iGJ0sBB4AJRukhwgHQIihRBEO16nDU2IyMbFuwn8VlCnhmbmef3+XmYEInKn2AzNhkHvskoQUjoAEDEbgSAAETMATE5JAQgYg6IySEhABFzQEwOCQGImANickgIQMQcEJNDQgAi5oCYHBICEDEHxOSQEICIOSAmh4QARMwBMTkkBCBiDojJISEAEXNATA4JAYiYA2JySAhAxBwQk0NCACLmgJgcEgIQMQfE5JAQgIg5ICaHhABEzAExOSQEIGIOiMkhIQARc0BMDgkBiJgDYnJICEDEHBCTQ0IAIuaAmBwSAhAxB8TkkBCAiDkgJoeEAETMATE5JAQgYg6IySEhABFzQEwOCQGImANickgIQMQcEJNDQtSADIdDMUnHLacSXH74cxX8aoXGjbB6ZFUqFet0OhqqjljFKiFJDxaLhVWr1WQT5YIcWCUkOV6tVrNms5lsolyQA6lA3Niz2czcY4xJvyAS/4ZJfWSlSWDST3Nl/20bE+IPtdOkf3trdnX19XJltkwHcgNxPfX7/fAxtlwuMzu252ezycTs7Mzs9NTs48PCtux3HvUZWwGJnMo16V9cRKeb1etmj49mybb4KKWEA7nnkMR71oqDwcBardZaW1i5vrbgs/N6u0vW09N6G7U1B/4bSNRb6qR/fm52eWn2/m728mL2+hqdzn6DA3sD4vpvt9vW6/U2DEVzHgf2CiQakJV+5MT2+50m9axhck36WZ0c6fGDAHFestLf7Y46yCMrTUrqpJ924pG3HSwhvq87rfT9To6gXlhCkl4y6SfdWC+XAsRJaDQaNp1OV2publZFycLDQ/DVavjd6mHllQYkuqxope8v6qPjKvvPz2KAuOt13Et9dbvdYM5ncw4UNqmr3OnqOgAiRgggABFzQEyO94WFmDoBOcmP4/f3hxfEI+vwHm81glxC7u7M3t7iayjiroxHyy65PwG5LfiEmn2yd0ae95IQz7SyqwApm4A3PkA8Q8quAqRsAt74APEMKbsKkLIJeOMDxDOk7KrEOmR+MrfRZBR6MT8Jdj9iW0bBvweXuf36HY+e1BKtKeKj+ylJAKn/rNt4Mg6vaP492H2tvcL6uGQg+7E5fy9/ATYAqrJY0E4HAAAAAElFTkSuQmCC'>",
3162,14,1,Launch_A,obj1,116,367,10629,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAADK0lEQVR4Ae2cMU8iQRiGP8zVxtrKDgoSErUwsTltaNXQ0/k3CP4G/4Cx8az4A3aWVsQCekuLu+46b2Y34K24O4uww3u3zyQIjLMzL8/jx2SXYOPNNaPJENiSSUKQhABCxP4QEIIQMQJicagQhIgREItDhSBEjIBYHCoEIWIExOJQIQgRIyAWhwpBiBgBsThUCELECIjFoUIQIkZALA4VghAxAmJxqBCEiBEQi0OFIESMgFgcKgQhYgTE4lAhCBEjIBaHCkGIGAGxOFQIQsQIiMWhQhAiRkAsDhWCEDECYnGoEISIERCLQ4UgRIyAWBwqBCFiBMTiUCEIESMgFocKQYgYAbE4VAhCxAiIxaFC1IR0Oh2xSPWO03Av/20ymViz2aw3CZFXnwjxWfjXixpG5ntIo+HdrK/5+crehsPh+hb+x2eaC/Gvg/1k8zYzQsbjsU2n082nqnGCjBDPodVq1RjH5l/6fFP/GCW0yR8emh0cfDxq8fnurtlgsNhPz+cEFipkNoz9ZEYi7n2uEPaTuCJmq+UK8QPWsZ8cHc2W4r4MgUIhfoJVzk+6XbPur3uze3ejlSIQFOJn+cp+4mVc3J6bPTyYXV2ZnbvHtCCBUkKW3U8SGdenZqNRGuD42OzlxezU9dEKCZQS4mcou58kMi7cAc/PZpeX74vv76d97z08+oRAaSH+2L/3k5MTs+3t7O3szL1NeRm++TP+19f08eNjes9VgJRDwc/cE8O8Y9rttvV6vbxfZ/tdlQyenpK+oT+TdMdW1Qb/ydnn0kKqArrqvKErC6vOH+v4pd6yYoWq8zoIEbOPEISIERCLQ4UgRIyAWBwqBCFiBMTiUCEIESMgFocKQYgYAbE4VAhCxAiIxaFCxIR8E8tTaZzkE0/3qWa/3690nbzJb37cmN0Vf/WjVkISUD/N9nb28phV2/87PD1vWWFGUUcgJCru8GIICTOKOgIhUXGHF0NImFHUEQiJiju8GELCjKKOQEhU3OHFEBJmFHUEQqLiDi+GkDCjqCMQEhV3eDGEhBlFHVGrryMkl9+/R+WbXWzHPR0VX36vn5Asoo08K/ouyx+mumnVt6ZALQAAAABJRU5ErkJggg=='>",
3162,14,2,Launch_A,obj3,107,339,6722,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAADsUlEQVR4Ae2cvUsjQQDFX+Qa8QMrEWxsxBQxaSzE6rCw9QQRBCHY+G+E9Fr4J4gIdzZeIZbaaCdCgkXU2kYsDhG57i6zIZLNJZnZ7Dq+27wFibuZjzfv59vZWZPN/Klv0EbjwBCNEgkJHBAQsj8EAREQMgfI5CghAkLmAJkcJURAyBwgk6OECAiZA2RylBABIXOATI4SIiBkDpDJUUIEhMwBMjlKiICQOUAmRwkREDIHyOQoIQJC5gCZHCVEQMgcIJOjhAgImQNkcpQQASFzgEyOEiIgZA6QyVFCBITMATI5SoiAkDlAJkcJERAyB8jkKCECQuYAmRwlREDIHCCTo4QICJkDZHKUEAEhc4BMjhIiIGQOkMlRQgSEzAEyOUoIG5BCofAhkpaWgO3tD2k61Y0OVatV3N3dJTrIqSlgfh7Y30+02YFoLDhlZbPZxAY7MgKsrgLr68D4eGLNDkxD73NIJpOJPejFRWBrC3h7A1ZWMjBtuvyUy+XYfaelgXcgZkBx5pPdXVMfOD0FDg/TYo//cYSA9DufmCno4QE4OgIeH/0PIk09hoCYgUWdT8xTf/f2gIsL4PU1TdZ8zli+dOrWnPddn6+8uQm8vAD39+GWXOuHa2nvn4Q0LXGZT8xaY3gYODtr1tJrXAe6ArHNJ1prxLW+c/2uQEzxbvOJ1hqdzUziqFl8WB/G3zofmLWGubw1aw2ny9vj44bOjY0k9Ka+DScg+XwelUoFZq1hLm/NWsPp8nZtDZicBK6ugNlZ4OQk9YbGHaATENNJrVbD9PRc0N/oqEO3y8uNa+GdnUbhmxtgbAw4P3eoPLhFnIEYi1pPXVbLTDJMQlo3k5Cnp9Yj+r3NgZ6TelvZ4L5U+7Gu+2b5/vzcePvysvGa8F3lrn3/x29ESogZZy6Xq9/Jrd/Kddlub1G6vg5KlhcWTGWXWn2VKZVKfdVjqxQZCNsAmnoinU6blQhfI52yCPWnTpKAkCEVEAEhc4BMjhIiIGQOkMlRQgSEzAEyOUqIgJA5QCZHCREQMgfI5CghAkLmAJkcJYQMSMdPLpJpTExO8An/b0CxWEyszSgNHfw4AL73/lf4QAEJzPsFzEzMRPExubK/7U3plGX3yGsJAfFqt70zAbF75LWEgHi1296ZgNg98lpCQLzabe9MQOweeS0hIF7ttncmIHaPvJYQEK922zsTELtHXksIiFe77Z0JiN0jryUG6usIwe33r179DXc2Ud/92fv2++ABCVv0KXu9vsvyF1qcls2sAscTAAAAAElFTkSuQmCC'>",
3162,14,3,Launch_A,obj2,156,368,5545,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAADUElEQVR4Ae2cMU8iURSFL2RLY6y2sLKDhpDYmmw21hZrQk/nrzAhJHZ29hR2u5UWVtb6AyAWkGynpTEbY7GdO49BZNw4j0fGN2d3vklgGLjz7pnzcXgOZKw9J4uxyDhQl1GCkKkDABF7IwAEIGIOiMkhIQARc0BMDgkBiJgDYnJICEDEHBCTQ0IAIuaAmBwSAhAxB8TkkBCAiDkgJoeEAETMATE5JAQgYg6IySEhABFzQEwOCQGImANickgIQMQcEJNDQgAi5oCYHBICEDEHxOSQEICIOSAmh4QARMwBMTkkBCBiDojJISEAEXNATA4JAYiYA2JySAhAxBwQk0NCACLmgJgcEgIQMQfE5JAQgIg5ICaHhKgBabfbYpKqLaeWHP7zeDy2RqNRbSdEjn4KxGnhXy9qEJnPIbWaY1Pc4sZb9tbv94tr/I+PNAfijoP5pHyaGSCj0cgmk0n5qiqsIAPE+dBsNitsR/mHPp/U30phkn/rSJztvxLy0pb55MWJuOt3E+JkrHJ+cnQUdgCHh2H1/3v1p7wDdPNJ6EfX7W3eiLzmcyAXiNvZnUuEQnH7ra+7+2S5uEjXe3vpenb/+JjZZGPmgBeIq3PzyXA4DDLt+Dgp3983+/LZ7Pra7OfA7OxsPsbT0/whDxYceHdSX6ixlc5PdnfNzs/TYXZ2zO7uzNxzs2VtzczdWLIOLAXE7RJ8fnJzY3Zw8Npte9vMPceS68DSQNwoQd93uTP++/u0+dVVuuZbgNSHnPul5pDF/VutlnU6ncWnMo8Hg3Q239xMZu163XqXl9PX+w8PZicnmdoiN3q9XpHDlTZW7nlIaapWaLzKX4IrtPnwXYI+sj5cDQ0MIGJvAoAARMwBMTkkBCBiDojJISEAEXNATA4JAYiYA2JySAhAxBwQk0NCACLmgJgcEiIGJPgHKjH9QXKmv3h+M+t2u0H7FVV8+uPU7Hv+pR+VAjI19pfZ1sZWUR6HjfPbX85Hlt+jqBUAiWq3vxlA/B5FrQBIVLv9zQDi9yhqBUCi2u1vBhC/R1ErABLVbn8zgPg9iloBkKh2+5sBxO9R1AqARLXb3wwgfo+iVlTqcoTp1+9fo/qbbbaRbCZX+eVdOlE9IFmLStnKA/IHRK5zuBI3NTcAAAAASUVORK5CYII='>",
3162,14,4,Launch_A,obj1,110,372,10533,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAADQ0lEQVR4Ae2csU7bYBRGb0oXxMLMxJYMUSIBG0vFxFKpSB0rZeMJ2KPwBLwCW8vEC7AxsiRiSHZGho6doP4TEWRIfJMC11/jYwlIzLXv53N688upQu0x24xNhsAnmSQEGRNAiNg/BIQgRIyAWBwmBCFiBMTiMCEIESMgFocJQYgYAbE4TAhCxAiIxWFCECJGQCwOE4IQMQJicZgQhIgREIvDhCBEjIBYHCYEIWIExOIwIQgRIyAWhwlBiBgBsThMCELECIjFYUIQIkZALA4TghAxAmJxmBCEiBEQi8OEIESMgFgcJgQhYgTE4jAhCBEjIBaHCUGIGAGxOEwIQsQIiMVhQhAiRkAsDhOCEDECYnGYEDUh7XZbLFK149Syy38cDodWr9erTULk6sdCUhb+9KKGkekaUqslN++3pfMt+tXr9d6v8X9+pqmQdB2sJ+XbzAkZDAY2Go3KT1XhBDkhiUOj0agwjvIvfbqov4zCIv+SSMzzuUJarZb1+/2ZKfb2zHZ3Z/4qt3Nry6zbze3iiUPg1UvWUz3ryROJ2J9zhaQYrCexMlK3QiGp4F/vTx4ezE5OshNcXEy+0snYXAKukHSGZe9PkoyzM7ONH0dmV1dmp6dmR9ljNpfAQkKWWU+mMr4emF1eTgLs75vd3ZkdZPvYCgksJCSdYZH1ZCpjIzvg9tbs+Pi5+c7OZN/zHh7NILCwkHRs0XqSk5GK0x3//X16ZHZ9PfnJuwATDgXf596HzDum2Wza4eH3V79eXzdbW3uxO5uS7s3NeGcv3bxkx37U1l2RG56lhXwU0Leed1XeWVjqJeut0DjeJ4AQn1FoBUJCcfvNEOIzCq1ASChuvxlCfEahFQgJxe03Q4jPKLQCIaG4/WYI8RmFViAkFLffDCE+o9AKhITi9pshxGcUWoGQUNx+s89+yepUjP/H85tZp9Mp5aLOf52b/Sz+6EelhIwt/Dbb3twuRYj98dvykuUzCq1ASChuvxlCfEahFQgJxe03Q4jPKLQCIaG4/WYI8RmFViAkFLffDCE+o9AKhITi9pshxGcUWoGQUNx+M4T4jEIrKvVxhPHb719C+eabbWZPs0/5FX10onpC8ohKeVYk5C+B1XWXytx+tgAAAABJRU5ErkJggg=='>",
3162,14,5,Launch_A,,,,,0,0,<img src=''>,
3162,14,6,Launch_A,obj2,340,490,6605,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAADTElEQVR4Ae2cvU7jQBSFb1Y8ABU1DUqKKKGgo1nxBIuUnq14jSiPQUm3i5DgIaBBFCSiSHoqRLHldmzGiSMMin8yE/us/Y0UhcQzd46/k+PBdqD1Pm9GkyHwTUYJQiICGCL2QcAQDBEjICaHhGCIGAExOSQEQ8QIiMkhIRgiRkBMDgnBEDECYnJICIaIERCTQ0IwRIyAmBwSgiFiBMTkkBAMESMgJoeEYIgYATE5JARDxAiIySEhGCJGQEwOCcEQMQJickgIhogREJNDQjBEjICYHBKCIWIExOSQEAwRIyAmh4RgiBgBMTkkBEPECIjJISEYIkZATA4JwRAxAmJySAiGiBEQk0NCMESMgJgcEqJmSL/fF5PUbDmt+e6/T6dTa7fbzSYhsveRIU4L/3pRw5HVGtJqOW/CNVcv72M0GoWb+D+vtDLE7QfrSfVuJgyZTCY2m82qV9VgBQlDHIdOp9NgHNXv+mpR/yyFRf4zkXJef0lIPC3rSUyi3Oe1CXEyOD8p1ww3W6ohrgOHLkehvLb2kBVL8D4/uboycw9aLgKZCXFVer2ejcfjXAUTnU5Pzfb2zO7vzQ4OzG5uEpt58ZVAZkLckI3OT05OzG5vFzMeH5u9vJi592ipBHIlJK5QaD1xyXAJ+dhcQl5fP77Dz58I5EpIPKbQeuLO+N/eFkPv7hbPXAWIUa59LpQQV6Xb7dpgMFhbMLHh+dmGj4/RW6OjIzc4sTnki+FwGLJcZbUKG1KZ0oyJCx1OM2pVubnQIatKoU2ZG0PEnMYQDBEjICaHhGCIGAExOSQEQ8QIiMkhIRgiRkBMDgnBEDECYnJqc3Fxfvffzs+L0b24KNa/jN47ZUxS5hxPT9mzHR5m96mqR+0MeXhw35RJx7mz3GsSks5p61ujO54/zM6uz6K5fi5v+W994uUEl78vzX6lf7WqdgnJhPvHbH93P7PbVjr8za7Kr73ZjErtUStD8izopdLdYLLaHLKyFvIN2FQypFYJqYRg4EkxJDBQ33IY4ksw8HgMCQzUtxyG+BIMPB5DAgP1LYchvgQDj8eQwEB9y2GIL8HA4zEkMFDfcrW5Y5jnzxGiy+/ffZF5jN+dj51f8k/T2jxDPHiGGppmyD9P53lxfwLjpAAAAABJRU5ErkJggg=='>",
3162,14,7,Launch_A,obj2,73,224,12430,1,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAADd0lEQVR4Ae2csU7jUBBFx2hFhRAVNQ1KiigpoENCK75gkdLnU6JIdHwF3S4N/AENdDSJKJIaKkSxBcV2bMaRIxxiz3uLGd+V75Mix37jmZtzGT8cSJK3+RAOGAIbMEooJCVAQ8B+EGgIDQEjACaHHUJDwAiAyWGH0BAwAmBy2CE0BIwAmBx2CA0BIwAmhx1CQ8AIgMlhh9AQMAJgctghNASMAJgcdggNASMAJocdQkPACIDJYYfQEDACYHLYITQEjACYHHYIDQEjACaHHUJDwAiAyWGH0BAwAmBy2CE0BIwAmJxvRXrOzopm1h8/PhbRB8fnCBQa8vgYl/jmhobEEVsfXWhIFr69nT1bv1UjDg7Wz/FoPAHTkPPz8qSvr4v5zc3yOM6GETANsdJsbVkRnI8hwF97Y2g5xNIQB8gxJQovWdZiHlOEseEEEn61Rjgsj0hesjwoR9SgIRGwPEJpiAfliBo0JAKWRygN8aAcUYOGRMDyCN3o9XoedVgjkEAyj3ubTqfSarUCT2HYVxJIDdEC/OrFr8Qcnnu5hiSJelPd0Hyhj9FoVF3h/zzT0hB9HVxP6nczZ8hkMpHZbFa/qgYryBmiHNrtdoNx1P/Sl4v6qhQu8qtEfPY/dEhWlutJRsJ3W9ghKoP3J75maLVSQzSAly6l4DcKL1mZhE/fn1xeiuiDI4iA2SGapdvtyng8DkqYCzo9FdndFbm7E9nfF7m6yk1z5yMBs0P0lH+6Pzk5Ebm+XlQ8OhJ5ehLRYxylBII6JMsQtZ5oZ2iHvB/aIc/P74/w+QqBoA7JzolaT/SO/+Vlcert7WLLdwEylIXbqA7RLJ1OR/r9fmHC3MTDgwzv79NDo8NDPTk3XeXOcDisMl1tuaINqU2pUTjqcmrkqnM66pJVp9Cm1KYhYE7TEBoCRgBMDjuEhoARAJPDDqEhYATA5LBDaAgYATA57BAaAkYATA47hIaAEQCTww4BM6TwiwPAdFYiJ/2L5w+RwWBQSb7YJBe/LkR+lv9rVaMMSQH+Ftnb2YtlWU38HzsNL1k2I9cIGuKK2y5GQ2xGrhE0xBW3XYyG2IxcI2iIK267GA2xGblG0BBX3HYxGmIzco2gIa647WI0xGbkGkFDXHHbxWiIzcg1olEfR0jffv/uyjdfbGe+O/+UX9lHJ5pnSB5RLXtlhvwFO5h4rtpdJq8AAAAASUVORK5CYII='>",
3162,15,1,Launch_B,obj1,103,370,10755,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAAvu95BAAACwUlEQVR4Ae2dPU4qYRhG3zEuwMraBVgZOxvjCnQFFCZuA1iKsfCn0UVoZ2ljb2lhZW7nnWHuDU78HCHM8B3hTEKED4b34RyeMeFHi49yCzcMgQ1MEoNMCCgE9kRQiEJgBGBxbIhCYARgcWyIQmAEYHFsiEJgBGBxbIhCYARgcWyIQmAEYHFsiEJgBGBxbIhCYARgcWyIQmAEYHFsiEJgBGBxbIhCYARgcWyIQmAEYHFsiEJgBGBxbIhCYARgcWyIQmAEYHFsiEJgBGBxbIhCYARgcWyIQmAEYHFsiEJgBGBxbIhCYARgcWyIQmAEYHFsiEJgBGBxbIhCYARgcWyIQmAEYHFsiEJgBGBxemtIURQx62k8HsOw5IvTm5B8D+l3T1YIzJ9CYEI2582zOeMe/n3mecnWt58R7/TOT0+n5z3XPQEPWd0zXegeFbIQvu537kXIxcWnoDc3EdXJbSYCc/8O+eleKxnv7/9udXISsb0d8fAQcXkZcXv70+5rf32nDWnIODqKuLurAR8cRLy8RFRrbq0EOhPSkFGNfHqKODubDt/bq9emK55LEOhEyBcZ1aDn54jX13rk/X39s1pzayVQjEaj/v7DTtmS4ePjJMB4fz9id7c1zCJXDofDRXbH7FuUSfoTssSHuSqvDHRyyFoi95UfpRCYYoUoBEYAFseGKARGABbHhigERgAWx4YoBEYAFseGKARGABbHhigERgAWx4bAhHT+IQfY42vEqT6NH8cRg8Ggsb6sC+fX5xFX5RtQH9+/BbVWQibg3yJ2tnaW5aA550/zYuqSh6wUlYxrCskIPzVaISkqGdcUkhF+arRCUlQyrikkI/zUaIWkqGRcU0hG+KnRCklRybimkIzwU6MVkqKScU0hGeGnRiskRSXj2lp9HWHy8vthRtpb5ezyW35tL7+vn5CMPv6PbhPyFzOfVQWtICeNAAAAAElFTkSuQmCC'>",
